original_language,popularity,title,vote_average,tconst,primary_title,start_year,runtime_minutes,genres,movie,production_budget,worldwide_gross
en,4.058,Linotype: The Film,6.7,tt2130114,Linotype: The Film,2012,75.0,"Documentary,History,News",Lola rennt,1750000,22879194.0
en,3.993,Whole Lotta Sole,5.4,tt1545328,Stand Off,2011,89.0,"Comedy,Crime,Drama",May,1750000,634803.0
en,3.972,Dark Horse,5.5,tt1690455,Dark Horse,2011,86.0,"Comedy,Drama",I Spit on Your Grave,1750000,1278471.0
en,2.355,Dark Horse,4.1,tt1690455,Dark Horse,2011,86.0,"Comedy,Drama",In the Bedroom,1700000,42137871.0
en,2.355,Dark Horse,4.1,tt4137902,Dark Horse,2015,85.0,"Documentary,Drama",La misma luna,1700000,23271741.0
en,2.355,Dark Horse,4.1,tt1690455,Dark Horse,2011,86.0,"Comedy,Drama",Conquest of the Planet of the Apes,1700000,9700000.0
en,2.355,Dark Horse,4.1,tt4137902,Dark Horse,2015,85.0,"Documentary,Drama",The Lunchbox,1700000,12231500.0
en,3.94,I Will Follow You Into the Dark,4.3,tt2179087,I Will Follow You Into the Dark,2012,112.0,"Drama,Horror,Romance",Grace Unplugged,1700000,2507159.0
en,3.906,Last Ride,7.0,tt1978467,Last Ride,2011,80.0,Horror,"Happy, Texas",1700000,2891228.0
en,3.906,Last Ride,7.0,tt6282496,Last Ride,2016,72.0,"Biography,Documentary,Family",Saul fia,1700000,9696537.0
es,3.904,The Sleeping Voice,7.0,tt1688649,The Sleeping Voice,2011,128.0,"Drama,War",My Summer of Love,1700000,4727375.0
en,3.841,Somebody Up There Likes Me,5.5,tt2014346,Somebody Up There Likes Me,2012,76.0,"Comedy,Romance",Yes,1700000,661221.0
en,3.841,Somebody Up There Likes Me,5.5,tt2014346,Somebody Up There Likes Me,2012,76.0,"Comedy,Romance",Braid,1660000,80745.0
en,3.836,Five Broken Cameras,7.6,tt2125423,Five Broken Cameras,2011,94.0,"Documentary,War",From Here to Eternity,1650000,30500000.0
en,3.815,I Want Your Love,5.2,tt1995329,I Want Your Love,2012,71.0,"Drama,Romance",You Can't Take It With You,1644000,4000000.0
en,3.779,Any Day Now,6.9,tt2066176,Any Day Now,2012,98.0,Drama,Foolish,1600000,6026908.0
en,3.751,Unconditional,6.8,tt1758610,Unconditional,2012,92.0,"Biography,Crime,Drama",She Wore a Yellow Ribbon,1600000,5400000.0
en,3.751,Unconditional,6.8,tt1967651,Unconditional Love,2012,92.0,"Drama,Thriller",The Conversation,1600000,4420000.0
en,3.751,Unconditional,6.8,tt6173418,Unconditional,2018,100.0,"Drama,Mystery",Sukkar banat,1600000,14253760.0
en,3.74,Dead Mine,4.6,tt2171847,Dead Mine,2012,87.0,"Action,Horror",Out of the Dark,1600000,419428.0
en,3.661,Steve Jobs: The Lost Interview,7.5,tt2104994,Steve Jobs: The Lost Interview,2012,70.0,Documentary,Bubble,1600000,145382.0
en,3.643,Grassroots,5.1,tt1634286,Grassroots,2012,98.0,"Comedy,Drama",Dil Jo Bhi Kahey...,1600000,129319.0
en,3.623,Blue Ridge,5.7,tt1303235,Blue Ridge,2014,90.0,"Comedy,Drama",Mississippi Mermaid,1600000,2627795.0
en,3.595,Snow White: A Deadly Summer,4.1,tt2149137,Snow White: A Deadly Summer,2012,83.0,Horror,I Love Your Work,1600000,3264.0
fr,3.535,Superstar,5.3,tt1849111,Superstar,2012,112.0,Drama,Waitress,1500000,22217183.0
gu,0.6,Superstar,7.0,tt1849111,Superstar,2012,112.0,Drama,Mr. Smith Goes To Washington,1500000,9000000.0
en,3.527,Attack of the 50 Foot Cheerleader,4.9,tt2098627,Attack of the 50 Foot Cheerleader,2012,83.0,Comedy,The Squid and the Whale,1500000,11191423.0
en,3.508,The Theatre Bizarre,5.3,tt1763316,The Theatre Bizarre,2011,114.0,Horror,Kissing Jessica Stein,1500000,9345061.0
en,3.502,You Instead,7.0,tt1672845,Tonight You're Mine,2011,80.0,"Comedy,Drama,Music",Spellbound,1500000,7000000.0
en,3.492,Casting By,7.5,tt1293751,Casting By,2012,89.0,Documentary,Dawn of the Dead,1500000,55000000.0
en,3.49,Citadel,5.3,tt1641975,Citadel,2012,84.0,"Drama,Horror,Thriller",Exotica,1500000,5046118.0
en,3.472,She Wants Me,3.9,tt1727360,She Wants Me,2012,85.0,Comedy,The Gatekeepers,1500000,2592308.0
en,3.438,The Unspeakable Act,5.3,tt2023765,The Unspeakable Act,2012,91.0,Drama,Buffalo '66,1500000,2380606.0
nl,3.431,Mister Twister: Class of Fun,7.1,tt2234275,Mister Twister: Class of Fun,2012,80.0,"Comedy,Family",Repo Man,1500000,2300000.0
en,3.42,Hold Your Breath,3.5,tt2240312,Hold Your Breath,2012,87.0,Horror,Iâm Not Ashamed,1500000,2082980.0
en,3.412,Survivor,4.8,tt2215463,Survivor,2012,81.0,"Biography,Crime,Documentary",Blood Simple,1500000,2730877.0
en,3.412,Survivor,4.8,tt3247714,Survivor,2015,96.0,"Action,Crime,Thriller",Nueve Reinas,1500000,12412889.0
en,3.412,Survivor,4.8,tt3297792,Survivor,2014,93.0,"Action,Adventure,Fantasy",The Lords of Salem,1500000,1541131.0
en,3.412,Survivor,4.8,tt5684336,Survivor,2016,87.0,"Crime,Thriller",31,1500000,922727.0
en,3.412,The Reef 2: High Tide,3.3,tt1978567,The Reef 2: High Tide,2012,80.0,"Animation,Family,Musical",Snow Angels,1500000,414404.0
en,3.394,Sket,4.8,tt1658820,Sket,2011,83.0,"Crime,Drama,Thriller",Session 9,1500000,1619602.0
en,3.38,High Road,5.6,tt1692084,High Road,2011,87.0,Comedy,MOOZ-lum,1500000,372239.0
en,3.375,Collision Course,4.0,tt2474984,Collision Course,2012,90.0,"Action,Adventure,Drama",I Want Someone To Eat Cheese With,1500000,194568.0
en,3.373,Stella Days,6.6,tt1773058,Stella Days,2011,100.0,Drama,Amigo,1500000,184705.0
en,3.361,The Loneliest Planet,5.8,tt1695405,The Loneliest Planet,2011,113.0,Thriller,Hatchet,1500000,240396.0
en,3.358,The Thompsons,4.9,tt1831806,The Thompsons,2012,82.0,"Drama,Horror,Thriller",My Name is Bruce,1500000,173066.0
en,3.3560000000000003,Donovan's Echo,6.0,tt1743922,Donovan's Echo,2011,91.0,"Drama,Fantasy,Mystery",The Disappearance of Alice Creed,1500000,1605139.0
en,3.35,The Incident,5.8,tt1027820,Asylum Blackout,2011,85.0,"Horror,Thriller",Modern Times,1500000,199747.0
en,3.35,The Incident,5.8,tt3970806,The Incident,2015,94.0,"Drama,Thriller",The Salon,1500000,139084.0
en,3.274,Crazy Eyes,4.6,tt1663631,Crazy Eyes,2012,95.0,Comedy,Stolen Summer,1500000,119841.0
en,3.253,Blue Like Jazz,5.9,tt1758575,Blue Like Jazz,2012,108.0,"Comedy,Drama",Road Hard,1500000,113169.0
en,3.252,Parasitic,2.7,tt1704201,Parasitic,2012,79.0,"Horror,Sci-Fi",Forty Shades of Blue,1500000,172569.0
fr,3.239,The Woman in the Fifth,5.0,tt1605777,The Woman in the Fifth,2011,84.0,"Drama,Mystery,Thriller",Trucker,1500000,52429.0
sq,3.234,The Forgiveness of Blood,6.7,tt1787127,The Forgiveness of Blood,2011,109.0,Drama,Pontypool,1500000,31916.0
en,3.2030000000000003,You Can't Kill Stephen King,4.6,tt1691452,You Can't Kill Stephen King,2012,86.0,"Comedy,Horror","Me, You and Five Bucks",1500000,2105.0
en,3.1860000000000004,Inside,4.2,tt1773499,Inside,2012,85.0,"Crime,Horror,Thriller",Housebound,1500000,236863.0
en,3.1860000000000004,Inside,4.2,tt1977822,Inside,2012,85.0,Horror,Teefa in Trouble,1500000,98806.0
en,3.1860000000000004,Inside,4.2,tt5170810,Inside,2016,89.0,"Horror,Thriller",Wal-Mart: The High Cost of Low Price,1500000,58692.0
en,3.1860000000000004,Inside,4.2,tt5822582,Inside,2016,93.0,Drama,Closer to the Moon,1500000,5396.0
en,6.727,Inside,4.7,tt6321450,Inside,2016,90.0,"Crime,Horror,Thriller",Snow White and the Seven Dwarfs,1488000,184925486.0
en,3.172,The Whisperer in Darkness,6.6,tt1498878,The Whisperer in Darkness,2011,103.0,"Mystery,Sci-Fi,Thriller",Shalako,1455000,2620000.0
en,3.133,A Band Called Death,7.2,tt2064713,A Band Called Death,2012,96.0,"Biography,Documentary,Music",Werk ohne Autor,1400000,4331152.0
en,3.133,A Band Called Death,7.2,tt2064713,A Band Called Death,2012,96.0,"Biography,Documentary,Music",Mustang,1400000,5552584.0
en,3.116,Among Friends,4.3,tt1984110,Among Friends,2012,80.0,"Comedy,Horror",The Holy Girl,1400000,1261792.0
en,3.1010000000000004,Bigfoot: The Lost Coast Tapes,4.4,tt1740725,Bigfoot: The Lost Coast Tapes,2012,90.0,"Horror,Mystery,Thriller",La chambre bleue,1400000,1945420.0
en,3.054,The Fall of the Essex Boys,4.4,tt2364659,The Fall of the Essex Boys,2013,87.0,Crime,Incident at Loch Ness,1400000,56073.0
en,3.054,Blubberella,3.4,tt1756427,Blubberella,2011,87.0,"Action,Comedy",Eddie: The Sleepwalking Cannibal,1400000,1632.0
en,2.3040000000000003,The Girl,6.1,tt1127883,The Girl,2012,95.0,"Crime,Drama,Thriller","Lock, Stock and Two Smoking Barrels",1350000,28356188.0
en,2.3040000000000003,The Girl,6.1,tt1871403,The Girl,2011,93.0,Thriller,The Ballad of Gregorio Cortez,1305000,909000.0
en,2.3040000000000003,The Girl,6.1,tt2833580,The Girl,2016,79.0,"Sci-Fi,Thriller",San Francisco,1300000,5273000.0
en,2.3040000000000003,The Girl,6.1,tt1127883,The Girl,2012,95.0,"Crime,Drama,Thriller",Festen,1300000,1647780.0
en,2.3040000000000003,The Girl,6.1,tt1871403,The Girl,2011,93.0,Thriller,Trees Lounge,1300000,749741.0
en,2.3040000000000003,The Girl,6.1,tt2833580,The Girl,2016,79.0,"Sci-Fi,Thriller",The Girlfriend Experience,1300000,1005840.0
en,0.6,The Girl,3.3,tt1127883,The Girl,2012,95.0,"Crime,Drama,Thriller",Journey from the Fall,1300000,635305.0
en,0.6,The Girl,3.3,tt1871403,The Girl,2011,93.0,Thriller,The Basket,1300000,609042.0
en,0.6,The Girl,3.3,tt2833580,The Girl,2016,79.0,"Sci-Fi,Thriller",Above and Beyond,1300000,288751.0
en,3.013,Come Morning,6.3,tt2016168,Come Morning,2012,80.0,"Drama,Thriller",Def-Con 4,1300000,210904.0
en,3.013,Come Morning,6.3,tt2016168,Come Morning,2012,80.0,"Drama,Thriller",Neal n' Nikki,1300000,329621.0
en,3.013,Come Morning,6.3,tt2016168,Come Morning,2012,80.0,"Drama,Thriller",The Hebrew Hammer,1300000,90213.0
fr,2.997,Americano,5.3,tt1742023,Americano,2011,105.0,Drama,Los insolitos peces gato,1300000,54665.0
fr,2.997,Americano,5.3,tt2447918,Americano,2013,90.0,"Drama,Mystery,Romance",Simon,1300000,1738663.0
fr,2.997,Americano,5.3,tt3181400,Americano,2016,98.0,"Action,Adventure,Animation",Forget Me Not,1300000,13465.0
en,2.962,The Wicker Tree,4.4,tt0323808,The Wicker Tree,2011,96.0,"Drama,Horror",Rebecca,1288000,6002370.0
en,2.959,Picture Day,6.7,tt2083294,Picture Day,2012,93.0,"Comedy,Drama",Friday the 13th Part 2,1250000,21722776.0
tl,2.948,The Road,5.1,tt2063008,The Road,2011,110.0,"Crime,Drama,Horror",C.H.U.D.,1250000,4700000.0
tl,2.948,The Road,5.1,tt4621482,The Road,2015,96.0,Drama,Dear White People,1250000,5403771.0
tl,2.948,The Road,5.1,tt5142610,The Road,2015,95.0,Documentary,Filly Brown,1250000,2940411.0
en,2.948,Deviation,5.1,tt1785353,Deviation,2012,90.0,Thriller,Niagara,1250000,2500000.0
en,2.948,General Education,4.4,tt1971403,General Education,2012,94.0,Comedy,Bodom,1250000,726460.0
en,2.928,Scary or Die,4.1,tt1833879,Scary or Die,2012,94.0,Horror,Saw,1200000,103880027.0
en,2.919,Sun Don't Shine,5.2,tt2023714,Sun Don't Shine,2012,90.0,"Crime,Drama,Horror","Sex, Lies, and Videotape",1200000,36741667.0
en,2.918,In Our Nature,5.5,tt1945087,In Our Nature,2012,103.0,Drama,Super Troopers,1200000,23046142.0
en,2.914,Hayride,4.6,tt1861343,Hayride,2012,93.0,"Crime,Drama,Horror",Monsoon Wedding,1200000,27025600.0
es,2.888,Neon Flesh,5.8,tt1259570,Neon Flesh,2010,98.0,"Comedy,Thriller",You Can Count on Me,1200000,10827356.0
en,2.873,Trishna,5.9,tt1836987,Trishna,2011,117.0,Drama,Strangers on a Train,1200000,7000000.0
en,2.857,King Kelly,4.7,tt2062966,King Kelly,2012,84.0,Drama,The Trouble with Harry,1200000,7000000.0
en,2.849,Dreamworld,5.9,tt1853548,Dreamworld,2012,92.0,"Comedy,Drama,Romance","Il buono, il brutto, il cattivo",1200000,6100000.0
en,2.827,Sound of Noise,7.4,tt1278449,Sound of Noise,2010,102.0,"Comedy,Crime,Music",Home Run,1200000,2859955.0
en,2.818,The Rise & Fall of a White Collar Hooligan,5.6,tt2121377,The Rise & Fall of a White Collar Hooligan,2012,81.0,Crime,Reservoir Dogs,1200000,2832029.0
en,2.813,Bigfoot,2.9,tt9181914,Bigfoot,2018,86.0,"Animation,Family",The Rocky Horror Picture Show,1200000,1615976.0
en,2.809,Art of Submission,4.1,tt1121986,Money Fight,2012,119.0,"Action,Drama",The Blue Bird,1200000,887000.0
en,2.7910000000000004,Shark Week,2.9,tt2292182,Shark Week,2012,89.0,"Action,Adventure,Horror",Blue Like Jazz,1200000,595018.0
en,2.776,White Frog,5.9,tt1967697,White Frog,2012,93.0,"Drama,Romance",Que Horas Ela Volta?,1200000,3249041.0
en,2.772,Stormhouse,3.2,tt1864494,Stormhouse,2011,88.0,"Action,Horror,Mystery",Down & Out with the Dolls,1200000,58936.0
en,2.765,For the Love of Money,5.0,tt1730294,For the Love of Money,2012,93.0,"Action,Crime,Drama","Pink Ribbons, Inc.",1200000,26608.0
en,2.765,For the Love of Money,5.0,tt3952430,For the Love of Money,2014,90.0,Drama,Blood Feast,1200000,8708.0
en,2.759,Spirit Stalkers,3.0,tt2402701,Spirit Stalkers,2012,97.0,Horror,Certifiably Jonathan,1200000,7826.0
en,2.747,Girl Model,6.5,tt1806911,Girl Model,2011,78.0,"Documentary,Thriller",La navaja de Don Juan,1200000,4254.0
en,2.735,Mancation,3.4,tt1866197,Mancation,2012,95.0,Comedy,Extreme Movie,1200000,81338.0
en,2.661,The House I Live In,7.8,tt2125653,The House I Live In,2012,108.0,Documentary,Godâs Not Dead,1150000,63777092.0
sv,2.656,Die,4.7,tt1465478,Die,2010,91.0,"Crime,Drama,Mystery",Waiting...,1125000,18673274.0
en,2.652,Portrait of a Zombie,5.8,tt1566938,Portrait of a Zombie,2012,89.0,"Comedy,Drama,Horror",Dead Man's Shoes,1125000,414736.0
en,2.6460000000000004,Hypothermia,3.8,tt1313244,Hypothermia,2010,73.0,Horror,The Fog,1100000,21445820.0
en,2.645,Bettie Page Reveals All,7.1,tt1776086,Bettie Page Reveals All,2012,101.0,"Biography,Documentary",Wolf Creek,1100000,29005064.0
en,2.645,Bettie Page Reveals All,7.1,tt1776086,Bettie Page Reveals All,2012,101.0,"Biography,Documentary",Ong-Bak,1100000,24062965.0
en,2.645,Bettie Page Reveals All,7.1,tt1776086,Bettie Page Reveals All,2012,101.0,"Biography,Documentary",Serbuan maut,1100000,9297407.0
en,2.636,Nature Calls,3.5,tt1493157,Nature Calls,2012,79.0,Comedy,Down by Law,1100000,1436000.0
en,2.629,30 Beats,3.6,tt1484521,30 Beats,2012,88.0,"Comedy,Romance",The Offspring,1100000,1355728.0
en,2.625,LUV,5.7,tt1907707,LUV,2012,94.0,"Crime,Drama",Sex with Strangers,1100000,247740.0
en,2.625,LUV,5.7,tt1907707,LUV,2012,94.0,"Crime,Drama",Beyond the Black Rainbow,1100000,56491.0
en,2.625,Keyhole,5.6,tt1674775,Keyhole,2011,94.0,"Drama,Thriller",Dracula: Pages from a Virgin's Diary,1100000,81371.0
en,2.604,Last Call,4.3,tt1472583,Last Call,2012,85.0,Comedy,The Sleepwalker,1100000,2636.0
en,2.604,Last Call,4.3,tt1590792,Last Call,2010,101.0,"Comedy,Mystery,Thriller",Departure,1100000,27561.0
en,0.6,Last Call,7.0,tt1590792,Last Call,2010,101.0,"Comedy,Mystery,Thriller",Rocket Singh: Salesman of the Year,1070000,5348767.0
en,0.6,Last Call,7.0,tt7060558,Last Call,2015,97.0,Drama,The Devil Inside,1000000,101759490.0
en,2.603,Return,6.1,tt1677082,Return,2011,97.0,Drama,Unfriended,1000000,64364198.0
en,2.603,Return,6.1,tt8492874,Return,2018,69.0,Documentary,You're Next,1000000,26887177.0
en,2.595,Easy Rider: The Ride Back,5.0,tt1185838,Easy Rider 2: The Ride Home,2012,99.0,"Adventure,Drama",Chernobyl Diaries,1000000,42411721.0
en,2.595,Easy Rider: The Ride Back,5.0,tt1185838,Easy Rider 2: The Ride Home,2012,99.0,"Adventure,Drama",The Howling,1000000,17985000.0
en,2.59,Blood Money,4.5,tt1753521,Blood Money,2012,109.0,"Action,Thriller",Dr. No,1000000,59567035.0
en,2.59,Blood Money,4.5,tt2246595,Blood Money,2012,109.0,"Action,Drama,Thriller",Hellraiser,1000000,14575148.0
en,2.59,Blood Money,4.5,tt3758852,Blood Money,2017,100.0,"Crime,Drama,Thriller",Cry Wolf,1000000,15943081.0
en,2.59,Blood Money,4.5,tt4594286,Blood Money,2017,78.0,"Drama,Horror,Mystery",Godzilla 2000,1000000,10037390.0
en,4.3580000000000005,Blood Money,5.3,tt1753521,Blood Money,2012,109.0,"Action,Thriller",Transamerica,1000000,16553163.0
en,4.3580000000000005,Blood Money,5.3,tt2246595,Blood Money,2012,109.0,"Action,Drama,Thriller",Beyond the Valley of the Dolls,1000000,9000000.0
en,4.3580000000000005,Blood Money,5.3,tt3758852,Blood Money,2017,100.0,"Crime,Drama,Thriller",Unfriended: Dark Web,1000000,16434588.0
en,4.3580000000000005,Blood Money,5.3,tt4594286,Blood Money,2017,78.0,"Drama,Horror,Mystery",Sands of Iwo Jima,1000000,7800000.0
en,1.001,Blood Money,3.8,tt1753521,Blood Money,2012,109.0,"Action,Thriller",I Am Not Your Negro,1000000,9617402.0
en,1.001,Blood Money,3.8,tt2246595,Blood Money,2012,109.0,"Action,Drama,Thriller",The Sessions,1000000,11495204.0
en,1.001,Blood Money,3.8,tt3758852,Blood Money,2017,100.0,"Crime,Drama,Thriller",October Baby,1000000,5391992.0
en,1.001,Blood Money,3.8,tt4594286,Blood Money,2017,78.0,"Drama,Horror,Mystery",The Skeleton Twins,1000000,5797192.0
en,2.584,12 Dogs of Christmas: Great Puppy Rescue,4.9,tt2325491,12 Dogs of Christmas: Great Puppy Rescue,2012,102.0,"Comedy,Family","Food, Inc.",1000000,4731944.0
en,2.579,The Dark Side of Love,5.0,tt1087440,The Dark Side of Love,2012,87.0,Drama,An Inconvenient Sequel,1000000,5839322.0
en,2.5780000000000003,Mea Maxima Culpa: Silence in the House of God,7.7,tt2111478,Mea Maxima Culpa: Silence in the House of God,2012,106.0,Documentary,Next Stop Wonderland,1000000,3465703.0
en,2.5780000000000003,Saturday Morning Massacre,4.6,tt2321501,Saturday Morning Mystery,2012,83.0,"Comedy,Horror",Obvious Child,1000000,3324070.0
en,2.577,CLONED: The Recreator Chronicles,4.7,tt1540005,Cloned: The Recreator Chronicles,2012,90.0,"Sci-Fi,Thriller",Martha Marcy May Marlene,1000000,5438911.0
en,2.532,Vampire Dog,3.9,tt2071648,Vampire Dog,2012,91.0,"Comedy,Family",Junebug,1000000,3553253.0
en,2.529,Cellmates,6.0,tt1615480,Cellmates,2011,85.0,"Comedy,Drama",Frozen River,1000000,6030129.0
en,2.514,Dawn Rider,5.1,tt2014202,Dawn Rider,2012,94.0,Western,Sidewalks of New York,1000000,3575308.0
en,2.51,Barricade,4.2,tt1861279,Barricade,2012,82.0,"Horror,Mystery,Thriller",Two Girls and a Guy,1000000,2315026.0
en,2.509,Sassy Pants,6.0,tt1822302,Sassy Pants,2012,88.0,"Comedy,Drama",The Broken Hearts Club: A Romantic Comedy,1000000,2022442.0
en,2.503,The Waiting Room,7.1,tt1618399,The Waiting Room,2012,81.0,Documentary,Who Killed the Electric Car?,1000000,1849392.0
en,2.503,The Waiting Room,7.1,tt1948640,The Waiting Room,2010,90.0,"Crime,Drama,Mystery",The Secrets of Jonathan Sperry,1000000,1355079.0
en,2.503,The Waiting Room,7.1,tt4529128,The Waiting Room,2015,92.0,"Biography,Drama,History",Walking and Talking,1000000,1615787.0
en,2.495,Goats,5.5,tt1577052,Goats,2012,94.0,Comedy,No Man's Land,1000000,2684207.0
en,2.485,Lost Angels: Skid Row Is My Home,6.2,tt1426386,Lost Angels: Skid Row Is My Home,2010,77.0,"Documentary,News",Slam,1000000,1087521.0
en,2.479,No Tell Motel,3.9,tt2049511,No Tell Motel,2013,84.0,Horror,Visages villages,1000000,4015686.0
en,2.472,Dragon Age: Dawn of the Seeker,5.6,tt1709652,Dragon Age: Dawn of the Seeker,2012,90.0,"Action,Adventure,Animation",Brigham City,1000000,852206.0
en,2.471,Beauty,6.0,tt1922721,Beauty,2011,99.0,Drama,Patti Cake$,1000000,1471090.0
en,2.465,Kid-Thing,6.0,tt2137818,Kid-Thing,2012,83.0,Drama,Panic,1000000,1425707.0
en,2.463,Tatsumi,6.4,tt1922736,Tatsumi,2011,96.0,"Animation,Biography,Drama",Palo Alto,1000000,1156309.0
en,2.45,Freeloaders,4.3,tt1323044,Freeloaders,2012,77.0,Comedy,Ajami,1000000,2721096.0
en,2.45,The Sigil,2.4,tt2290749,A Haunting on Gabriel Street,2012,72.0,"Horror,Mystery,Thriller",Orgazmo,1000000,627287.0
en,2.436,Beyond,4.8,tt1800671,Beyond,2012,90.0,Thriller,The Future,1000000,1239174.0
en,2.436,Beyond,4.8,tt2191621,Aliens from Uranus,2012,113.0,Sci-Fi,All the Real Girls,1000000,703020.0
en,2.436,Beyond,4.8,tt2377414,Beyond,2014,89.0,"Drama,Romance,Sci-Fi",23 Blast,1000000,549185.0
en,2.436,Beyond,4.8,tt9070216,Beyond,2018,87.0,Documentary,Dream With The Fishes,1000000,542909.0
en,1.025,Beyond,6.0,tt1800671,Beyond,2012,90.0,Thriller,The Act of Killing,1000000,1227316.0
en,1.025,Beyond,6.0,tt2191621,Aliens from Uranus,2012,113.0,Sci-Fi,Blue Car,1000000,475367.0
en,1.025,Beyond,6.0,tt2377414,Beyond,2014,89.0,"Drama,Romance,Sci-Fi",Wristcutters: A Love Story,1000000,473769.0
en,1.025,Beyond,6.0,tt9070216,Beyond,2018,87.0,Documentary,Luminarias,1000000,428535.0
en,0.6,Beyond,6.0,tt1800671,Beyond,2012,90.0,Thriller,I Origins,1000000,852399.0
en,0.6,Beyond,6.0,tt2191621,Aliens from Uranus,2012,113.0,Sci-Fi,Antarctica: A Year on Ice,1000000,288757.0
en,0.6,Beyond,6.0,tt2377414,Beyond,2014,89.0,"Drama,Romance,Sci-Fi",The Battle of Shaker Heights,1000000,839145.0
en,0.6,Beyond,6.0,tt9070216,Beyond,2018,87.0,Documentary,Taxi to the Dark Side,1000000,304472.0
en,0.6,Beyond,7.0,tt1800671,Beyond,2012,90.0,Thriller,The Invitation,1000000,354836.0
en,0.6,Beyond,7.0,tt2191621,Aliens from Uranus,2012,113.0,Sci-Fi,Guiana 1838,1000000,227241.0
en,0.6,Beyond,7.0,tt2377414,Beyond,2014,89.0,"Drama,Romance,Sci-Fi",Love Liza,1000000,213137.0
en,0.6,Beyond,7.0,tt9070216,Beyond,2018,87.0,Documentary,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1000000,215559.0
en,2.431,Hang Loose,5.0,tt2139965,Hang Loose,2012,76.0,Comedy,Lisa Picard is Famous,1000000,113433.0
en,2.418,Somm,7.1,tt2204371,Somm,2012,94.0,Documentary,Beyond the Brick: A LEGO Brickumentary,1000000,101531.0
en,2.418,Somm,7.1,tt2204371,Somm,2012,94.0,Documentary,The House of the Devil,1000000,102812.0
en,2.4130000000000003,Crooked Arrows,6.7,tt1954352,Crooked Arrows,2012,105.0,"Drama,Sport",Hardflip,1000000,96734.0
en,2.411,Rubberneck,5.6,tt2292903,Rubberneck,2012,83.0,"Drama,Thriller",Creative Control,1000000,63014.0
en,2.411,Rubberneck,5.6,tt2292903,Rubberneck,2012,83.0,"Drama,Thriller",Chocolate: Deep Dark Secrets,1000000,1549000.0
en,2.4090000000000003,Highway,2.7,tt2210657,Highway,2012,80.0,Drama,The Perfect Host,1000000,51587.0
en,2.4090000000000003,Highway,2.7,tt4061468,Highway,2011,101.0,"Action,Adventure,Documentary",Safe Men,1000000,21210.0
en,2.4090000000000003,Highway,2.7,tt4594050,Highway,2014,110.0,Drama,Speedway Junky,1000000,17127.0
